area,balconynum,balconysize,category,community,floor,gardennum,gardensize,id,listprice,name,onboarddate,roominfo,size,totalfloor,unitprice
胥江,0,0,普通住宅,奥林花园,高,0,0,107102155083,375,奥林花园，精装5楼复式，自住，看房方便，带独库！_苏州姑苏胥江奥林花园二手房(苏州链家),2020-01-11,5室3厅,220, (共5层),17046
胥江,0,0,普通住宅,三香花园,高,0,0,107102158318,360,三香广场旁 三香花园复式 带大露台 独库 自住装修_苏州姑苏胥江三香花园二手房(苏州链家),2020-01-13,6室3厅,155.68, (共5层),23125
胥江,1,12.28,普通住宅,胥馨家园,高,0,0,107102158325,430,轻轨旁 四楼复式 带南晒台 采光好 有钥匙 随时看房_苏州姑苏胥江胥馨家园二手房(苏州链家),2020-01-13,5室3厅,235, (共4层),18298
金门,2,13.64,普通住宅,金之枫花园,高,0,0,107102158334,355,金之枫花园复式 自住装修 带大晒台 独库 看房方便_苏州姑苏金门金之枫花园二手房(苏州链家),2020-01-13,5室3厅,175.5, (共6层),20228
金门,1,28.37,普通住宅,新元新村,高,0,0,107102158331,390,新元新村复式 带汽车库 大露台 自住装修 看房方便 急_苏州姑苏金门新元新村二手房(苏州链家),2020-01-13,5室3厅,128, (共4层),30469
胥江,0,0,普通住宅,华泰家园,低,0,0,107102158368,448,劳动路地铁2号线，护城河旁，华泰家园 有汽车库另_苏州姑苏胥江华泰家园二手房(苏州链家),2020-01-13,4室2厅,176, (共5层),25455
金门,3,25.58,普通住宅,彩香一村三区,高,0,0,107102161785,270,视野好 利用空间充足 诚心出售 可塑造性高_苏州姑苏金门彩香一村三区二手房(苏州链家),2020-01-14,4室2厅,160.62, (共5层),16810
桃花坞,0,0,别墅,桃坞郡府,低,0,0,107102166702,1980,桃坞郡府，独栋别墅，全新毛坯，满两年，值得考虑_苏州姑苏桃花坞桃坞郡府二手房(苏州链家),2020-01-17,4室3厅,400.97, (共2层),49381
留园西园,1,5.26,普通住宅,玫瑰苑(姑苏区),高,0,0,107102177850,248,视野开阔采光充足，配套设施齐全，交通便利，得房率高_苏州姑苏留园西园玫瑰苑(姑苏区)二手房(苏州链家),2020-02-12,4室3厅,91.7, (共5层),27045
娄门,0,0,普通住宅,永林新村,低,0,0,107102187771,325,永林新村 楼层好 房型正  老式精装修_苏州姑苏娄门永林新村二手房(苏州链家),2020-02-22,4室2厅,142.83, (共6层),22755
平江新城,0,0,普通住宅,汇翠花园,高,0,0,107102193178,338,房东诚心售房，看房方便，采光充足_苏州姑苏平江新城汇翠花园二手房(苏州链家),2020-02-25,5室3厅,195, (共5层),17334
南门,1,10.15,普通住宅,润发公寓,高,0,0,107102194233,680,润发公寓 桂花公园 护城河边 精装 五室 诚心出售_苏州姑苏南门润发公寓二手房(苏州链家),2020-02-26,5室3厅,190, (共4层),35790
平江新城,0,0,普通住宅,汇翠花园,高,0,0,107102198536,360,满五唯一 顶楼三阳台 楼下107+68平_苏州姑苏平江新城汇翠花园二手房(苏州链家),2020-02-27,5室2厅,175, (共5层),20572
胥江,0,0,普通住宅,梅亭苑,高,0,0,107102203656,190,梅亭苑5楼复式 看房方便 业主自住，自行车库15平米_苏州姑苏胥江梅亭苑二手房(苏州链家),2020-02-29,4室2厅,102.6, (共5层),18519
南门,3,28.229999999999997,普通住宅,桂花新村,高,0,0,107102213575,650,桂花新村 精装修带地暖 全明通透户型 诚售宜居复式_苏州姑苏南门桂花新村二手房(苏州链家),2020-03-04,5室2厅,129.39, (共4层),50236
平江新城,0,0,普通住宅,汇翠花园,高,0,0,107102215026,365,新上！汇翠复式大五房！30平露台！一家人住的大宅_苏州姑苏平江新城汇翠花园二手房(苏州链家),2020-03-04,5室2厅,195.72, (共5层),18650
金阊新城,0,0,普通住宅,富强新苑二区,高,0,0,107102220708,292,富强新苑二区 精装 带车位 带车库 配套全 位置好_苏州姑苏金阊新城富强新苑二区二手房(苏州链家),2020-03-06,4室2厅,154, (共5层),18962
平江路,1,14.69,普通住宅,兰亭苑,高,0,0,107102222709,640,小区是市区为数不多04年建造的房子，4楼复式，满五_苏州姑苏平江路兰亭苑二手房(苏州链家),2020-03-06,5室2厅,183, (共4层),34973
平江新城,2,14.3,普通住宅,苏锦一村,高,0,0,107102224126,375,锦月新居 复式住宅 精装修 4月满两年 业主诚意售房_苏州姑苏平江新城苏锦一村二手房(苏州链家),2020-03-07,5室2厅,183, (共5层),20492
石路,1,7.91,普通住宅,红菱花苑,高,0,0,107102225508,370,红菱花苑5五楼复式。自住装修，附带车位一个。_苏州姑苏石路红菱花苑二手房(苏州链家),2020-03-07,6室3厅,183, (共5层),20219
留园西园,2,18.759999999999998,普通住宅,嘉业阳光城,高,0,0,107102227713,330,房子满五、户型正气，采光充足，视野开阔_苏州姑苏留园西园嘉业阳光城二手房(苏州链家),2020-03-08,5室3厅,184, (共5层),17935
沧浪新城,3,26.64,普通住宅,长欣苑,高,0,0,107102141098,365,04年房龄 轻轨2号线 四房大复式 房东诚心出售_苏州姑苏沧浪新城长欣苑二手房(苏州链家),2020-01-06,4室3厅,162, (共5层),22531
齐门,0,0,别墅,晋府水巷别墅,低,0,0,107102054893,1680,晋府水巷别墅 6室3厅 1680万_苏州姑苏齐门晋府水巷别墅二手房(苏州链家),2019-12-08,6室3厅,366, (共3层),45902
平江新城,0,0,普通住宅,当代万国府MOMΛ,高,0,0,107102054906,630,万国府 科技住宅 视野开阔 家具全留 已满二 诚意出售_苏州姑苏平江新城当代万国府MOMΛ二手房(苏州链家),2019-12-08,4室1厅,145.7, (共16层),43240
葑门,1,3.99,普通住宅,现代花园,高,0,0,107102058294,197.5,现代花园老精装复式，采光无遮挡，业主诚意出售。_苏州姑苏葑门现代花园二手房(苏州链家),2019-12-09,4室2厅,100.65, (共6层),19623
留园西园,2,17.85,普通住宅,嘉业阳光城,高,0,0,107102058960,360,嘉业阳光城 5室3厅 360万_苏州姑苏留园西园嘉业阳光城二手房(苏州链家),2019-12-09,5室3厅,186, (共5层),19355
娄门,1,18.77,普通住宅,永林二区,高,0,0,107102059819,450,永林二区 户型正气通透 采光好 位置佳 诚意出售_苏州姑苏娄门永林二区二手房(苏州链家),2019-12-10,4室3厅,200.8, (共6层),22411
金门,2,23.37,普通住宅,日晖苑,高,0,0,107102065996,305,阊胥路 日晖苑  独立自行车库 通透户型_苏州姑苏金门日晖苑二手房(苏州链家),2019-12-12,4室2厅,154, (共5层),19806
金阊新城,0,0,普通住宅,富强新苑二区,高,0,0,107102066361,268,小区环境好，纯毛坯4房顶层带阁楼，采光好易改造。_苏州姑苏金阊新城富强新苑二区二手房(苏州链家),2019-12-12,4室2厅,150, (共5层),17867
苏州大学,0,0,别墅,水景丽舍,低,0,0,107102067045,888,卖点，苏州相门景区湖景房，古城区别墅_苏州姑苏苏州大学水景丽舍二手房(苏州链家),2019-12-12,6室2厅,290, (共4层),30621
留园西园,1,7.12,普通住宅,东吴苑,高,0,0,107102077234,240,虎丘景区 东吴苑 5楼复式 带自行车库10平_苏州姑苏留园西园东吴苑二手房(苏州链家),2019-12-15,4室2厅,89.34, (共5层),26864
南门,1,14.66,普通住宅,桂花新村,高,0,0,107102081273,588,居身山水间，悠然见桂花，风光南北过，金乌四方落_苏州姑苏南门桂花新村二手房(苏州链家),2019-12-16,6室2厅,117, (共5层),50257
留园西园,2,13.899999999999999,普通住宅,倪家桥,高,0,0,107102090301,275,倪家桥，采光好，位置好，生活便利_苏州姑苏留园西园倪家桥二手房(苏州链家),2019-12-20,4室3厅,176, (共5层),15625
平江新城,1,17.65,普通住宅,梅花新苑,高,0,0,107102090943,315,梅花新苑 4室2厅 315万_苏州姑苏平江新城梅花新苑二手房(苏州链家),2019-12-20,4室2厅,152, (共5层),20724
胥江,1,31.12,普通住宅,新康花园,高,0,0,107102091156,340,新上房源，满五唯一，房东急售，位置采光好。_苏州姑苏胥江新康花园二手房(苏州链家),2019-12-20,6室2厅,200.66, (共6层),16945
南门,2,8.41,普通住宅,玉兰新村,高,0,0,107102093099,498,满五年唯一，复式精装修自住，采光好，位置好。_苏州姑苏南门玉兰新村二手房(苏州链家),2019-12-20,5室2厅,174, (共6层),28621
南门,0,0,普通住宅,佳安别院,低,1,55.18,107102096923,570,1楼带50平院子 苏氏园林佳安别院 满五年唯一_苏州姑苏南门佳安别院二手房(苏州链家),2019-12-22,4室3厅,154.82, (共4层),36817
石路,2,21.73,普通住宅,红菱花苑,高,0,0,107102101029,480,红菱花苑地铁口复式好房 精装修 拎包入住_苏州姑苏石路红菱花苑二手房(苏州链家),2019-12-23,5室3厅,200.4, (共5层),23953
金门,0,0,普通住宅,菱塘新村二区,高,0,0,107102101481,410,菱塘新村二区 5室2厅 410万_苏州姑苏金门菱塘新村二区二手房(苏州链家),2019-12-23,5室2厅,200, (共4层),20500
金门,0,0,别墅,寒舍,低,0,0,107102102332,620,新出 寒舍E户型 北进门 纯毛坯 诚意出售_苏州姑苏金门寒舍二手房(苏州链家),2019-12-24,4室3厅,220.89, (共3层),28069
金门,0,0,普通住宅,寒舍,低,0,0,107102102467,630,新出 寒舍E户型 南进门 纯毛坯 诚意出售_苏州姑苏金门寒舍二手房(苏州链家),2019-12-24,4室3厅,223.19, (共3层),28228
虎丘,1,10.0,普通住宅,虎阜花园西区,高,0,0,107102103118,370,虎阜花园西区，精装复式，满五唯一_苏州姑苏虎丘虎阜花园西区二手房(苏州链家),2019-12-24,5室3厅,173.06, (共5层),21380
南门,1,9.04,普通住宅,水城丽都,高,0,0,107102103820,465,水城丽都精装五楼复式，狂降30万，带买断车位，急售_苏州姑苏南门水城丽都二手房(苏州链家),2019-12-24,5室2厅,194, (共5层),23970
南门,1,10.96,普通住宅,人民路222号,高,0,0,107102105466,291.8,人民路222号精装复式  交通便利房东诚心 大阳台大露台_苏州姑苏南门人民路222号二手房(苏州链家),2019-12-25,5室3厅,174.92, (共5层),16682
胥江,1,21.7,普通住宅,万盛花园,高,0,0,107102115882,439,万盛花园，精装修，顶楼复式，家具全留_苏州姑苏胥江万盛花园二手房(苏州链家),2019-12-29,6室1厅,220.16, (共4层),19941
十全街,2,17.439999999999998,普通住宅,吴衙场散盘,低,0,0,107102116200,535,吴衙场散盘 4室2厅 535万_苏州姑苏十全街吴衙场散盘二手房(苏州链家),2019-12-29,4室2厅,104, (共3层),51443
金门,1,17.05,普通住宅,银泰花园一期,高,0,0,107102124461,375,干将路 银泰花园 顶楼复式带大车库 可以停放2部车！_苏州姑苏金门银泰花园一期二手房(苏州链家),2020-01-01,5室2厅,192, (共5层),19532
胥江,3,36.14,普通住宅,泰南路120号,高,0,0,107102127133,380,此房满五 省税 是房东自住 精装保养好 面积大楼层合适_苏州姑苏胥江泰南路120号二手房(苏州链家),2020-01-02,5室3厅,185, (共5层),20541
金门,0,0,普通住宅,宝城小区,高,0,0,107102127564,328,宝城小区 姑苏区 交通便利 配套齐全_苏州姑苏金门宝城小区二手房(苏州链家),2020-01-02,4室2厅,165, (共7层),19879
苏州大学,2,46.230000000000004,普通住宅,东环路1165号,高,0,0,107102131801,410,东环1号6号线商品房 带城平江 大复式带晒台 含汽车库_苏州姑苏苏州大学东环路1165号二手房(苏州链家),2020-01-03,5室3厅,192, (共5层),21355
胥江,0,0,普通住宅,梅亭苑,高,0,0,107102135863,235,新上房源 顶带阁 采光充足 房东诚心出售_苏州姑苏胥江梅亭苑二手房(苏州链家),2020-01-04,5室2厅,135, (共5层),17408
沧浪新城,2,21.58,普通住宅,长欣苑,高,0,0,107102054183,335,长欣苑04年商品房，顶楼复式，地铁口，交通便利！_苏州姑苏沧浪新城长欣苑二手房(苏州链家),2019-12-08,5室2厅,162.2, (共5层),20654
金阊新城,0,0,普通住宅,南山金城1958,高,0,0,107101972426,335,南山金城 洋房  4室2厅2卫  tese装修_苏州姑苏金阊新城南山金城1958二手房(苏州链家),2019-11-13,4室2厅,114.12, (共6层),29356
胥江,0,0,普通住宅,阊胥路1号,高,0,0,107101978816,498,石路商圈，2012年的房子，4楼复式，精装修_苏州姑苏胥江阊胥路1号二手房(苏州链家),2019-11-14,4室2厅,199, (共4层),25026
平江新城,0,0,普通住宅,新天地家园北区,高,0,0,107101978913,268,价格可大刀，满五唯一，户型正气。_苏州姑苏平江新城新天地家园北区二手房(苏州链家),2019-11-15,4室2厅,105.6, (共5层),25379
留园西园,3,57.86,别墅,嘉业阳光城,低,0,0,107101979273,750,满五唯一  采光好     精装修 房东诚心 一楼带院子_苏州姑苏留园西园嘉业阳光城二手房(苏州链家),2019-11-15,4室2厅,263.67, (共1层),28445
南门,0,0,普通住宅,南华公寓,高,0,0,107101984363,214,南华公寓 复式带阁楼采光好 有独库 业主诚售 商圈成熟_苏州姑苏南门南华公寓二手房(苏州链家),2019-11-16,4室2厅,99.5, (共4层),21508
石路,1,14.93,普通住宅,胡家浜,高,0,0,107101988021,350,胡家浜带露天晒台可做阳光房，买房给予20平独立汽车库_苏州姑苏石路胡家浜二手房(苏州链家),2019-11-17,5室4厅,200, (共5层),17500
十全街,2,27.42,普通住宅,木杏新村,高,0,0,107101990336,510,"满五年唯一,木杏新村的复式带露台，视野开阔_苏州姑苏十全街木杏新村二手房(苏州链家)",2019-11-18,5室2厅,135.23, (共4层),37714
齐门,2,47.55,普通住宅,晋府水巷别墅,低,0,0,107101994113,980,拙政旁大别墅 空调地暖 四大开间 房东诚心置换_苏州姑苏齐门晋府水巷别墅二手房(苏州链家),2019-11-19,4室2厅,217, (共3层),45162
苏州大学,0,0,普通住宅,万科长风别墅,高,0,0,107101994557,708,满五且唯一，商圈完善，交通方便，看房方便诚心出售_苏州姑苏苏州大学万科长风别墅二手房(苏州链家),2019-11-19,4室2厅,166.64, (共14层),42487
金门,0,0,普通住宅,彩香二村,高,0,0,107101994965,282,彩香 新出三开间朝南 全明户型好房_苏州姑苏金门彩香二村二手房(苏州链家),2019-11-20,4室2厅,139.28, (共6层),20247
沧浪新城,1,15.43,普通住宅,水香六村,高,0,0,107101995157,280,水香六村 顶复117+80 共五房四卫 面积超大_苏州姑苏沧浪新城水香六村二手房(苏州链家),2019-11-20,5室2厅,197, (共5层),14214
平江新城,1,12.18,普通住宅,汇翠花园,高,0,0,107101996228,342,草桥旁，精装复式四房，满五年，实用面积大_苏州姑苏平江新城汇翠花园二手房(苏州链家),2019-11-20,4室2厅,156.4, (共5层),21868
金门,1,13.91,普通住宅,东沁苑,高,0,0,107102000744,272,满五年，采光好，有电瓶车独库.._苏州姑苏金门东沁苑二手房(苏州链家),2019-11-21,4室2厅,141.27, (共6层),19254
金门,1,16.42,普通住宅,采香花园,高,0,0,107102005017,385,小刘推荐：6房，诚心出售，全明户型，通透性很好！_苏州姑苏金门采香花园二手房(苏州链家),2019-11-22,6室3厅,140, (共6层),27500
金门,2,27.82,普通住宅,采香花园,高,0,0,107102010814,280,采香花园 顶楼复式 阁楼未计入产证面积，使用率很高_苏州姑苏金门采香花园二手房(苏州链家),2019-11-24,4室2厅,110.05, (共6层),25443
金门,2,48.72,普通住宅,菱塘新村二区,高,0,0,107102011534,430,稀有4楼复式.鎹30平汽车库.70平大晒台_苏州姑苏金门菱塘新村二区二手房(苏州链家),2019-11-24,5室2厅,200, (共4层),21500
南门,1,18.6,普通住宅,翠园新村,高,0,0,107102015180,348,翠园大面积，阳光房，居住舒适程度高_苏州姑苏南门翠园新村二手房(苏州链家),2019-11-26,4室2厅,137, (共6层),25402
娄门,1,10.1,普通住宅,永林二区,高,0,0,107102017011,330,5楼复式，利用率超高，全明户型，XQ未用，商品房_苏州姑苏娄门永林二区二手房(苏州链家),2019-11-26,4室3厅,141.49, (共5层),23324
沧浪新城,2,28.12,普通住宅,友联一村,高,0,0,107102022669,235,友联一村，诚心出售，交通方便，_苏州姑苏沧浪新城友联一村二手房(苏州链家),2019-11-28,4室2厅,131, (共6层),17939
虎丘,0,0,普通住宅,虎阜花园西区,高,0,0,107102025913,230,四房，虎阜花园，复式，独库，诚心出售_苏州姑苏虎丘虎阜花园西区二手房(苏州链家),2019-11-29,4室2厅,99.2, (共5层),23186
桃花坞,0,0,别墅,景苑小区,低,0,0,107102026817,840,护城河畔联排别墅，满五年唯一，汽车库汽车位_苏州姑苏桃花坞景苑小区二手房(苏州链家),2019-11-30,5室2厅,212.99, (共4层),39439
齐门,0,0,普通住宅,竹之苑,低,0,0,107102028015,535,房子 一二楼复式 实际面积200平，带院子_苏州姑苏齐门竹之苑二手房(苏州链家),2019-11-30,4室2厅,120, (共4层),44584
平江新城,4,51.27,普通住宅,当代万国府MOMΛ,高,0,0,107102028439,680,上叠带露台 纯毛坯 可塑性强 房东诚意出售_苏州姑苏平江新城当代万国府MOMΛ二手房(苏州链家),2019-11-30,4室2厅,130, (共6层),52308
十全街,1,8.63,普通住宅,南林苑进士巷散盘,高,0,0,107102031410,576,户型正气，采光好，四号地铁线三元坊地铁站_苏州姑苏十全街南林苑进士巷散盘二手房(苏州链家),2019-12-01,4室2厅,115, (共4层),50087
南门,1,8.17,普通住宅,仓米巷社区,高,0,0,107102034152,440,大四房带阳光房，采光很好，精装修_苏州姑苏南门仓米巷社区二手房(苏州链家),2019-12-02,4室3厅,110, (共4层),40000
金阊新城,0,0,普通住宅,富强新苑一区,高,0,0,107102038263,327,顶带阁，面积大，采光好，楼间距大_苏州姑苏金阊新城富强新苑一区二手房(苏州链家),2019-12-03,5室2厅,187, (共5层),17487
胥江,1,6.93,普通住宅,桐馨苑,高,0,0,107102040497,232,【贝壳精选】 满五唯一 地铁出口 配套齐全_苏州姑苏胥江桐馨苑二手房(苏州链家),2019-12-04,4室2厅,100, (共6层),23200
金门,0,0,普通住宅,东沁苑,高,0,0,107102041769,245,此房采光好，顶楼复式，精装修，带一个自行车库。_苏州姑苏金门东沁苑二手房(苏州链家),2019-12-04,4室2厅,133.86, (共6层),18303
金门,0,0,普通住宅,张家浜,高,0,0,107102053183,185,双教育地铁姑苏区张家浜、、、、_苏州姑苏金门张家浜二手房(苏州链家),2019-12-08,4室2厅,67.44, (共6层),27432
石路,1,16.01,普通住宅,南浩花园,高,0,0,107101972200,345,南浩花园，满五唯一，石路商圈内，三室，顶楼复式_苏州姑苏石路南浩花园二手房(苏州链家),2019-11-13,4室2厅,128.75, (共5层),26797
南门,1,23.3,普通住宅,领秀江南,高,0,0,107101878872,640,领秀江南，姑苏区的品质小区，复式精装_苏州姑苏南门领秀江南二手房(苏州链家),2019-10-16,4室2厅,194, (共4层),32990
齐门,0,0,别墅,远香居,低,0,0,107101883110,1200,姑苏古城 拙政园旁 纯别墅区 平门府庭园旁 地暖新风_苏州姑苏齐门远香居二手房(苏州链家),2019-10-17,6室2厅,289, (共3层),41523
金阊新城,0,0,普通住宅,富强新苑一区,高,0,0,107101883565,330,富强新苑大面积 精装修  房东自住保养好_苏州姑苏金阊新城富强新苑一区二手房(苏州链家),2019-10-17,4室1厅,186, (共5层),17742
沧浪新城,0,0,别墅,博雅苑,低,0,0,107101885149,1470,博雅苑 稀有 独栋大别墅。。。。_苏州姑苏沧浪新城博雅苑二手房(苏州链家),2019-10-18,5室3厅,370, (共3层),39730
桃花坞,0,0,普通住宅,马大箓巷散盘,低,3,67.56,107101890572,465,独门独户，一楼带院子，采光充足，上下楼层_苏州姑苏桃花坞马大箓巷散盘二手房(苏州链家),2019-10-19,4室2厅,170, (共1层),27353
胥江,0,0,别墅,润福园,低,0,0,107101890799,735,润福园，中间位置，精装拎包入住，大院子，诚心出售_苏州姑苏胥江润福园二手房(苏州链家),2019-10-19,5室3厅,265, (共3层),27736
金阊新城,0,0,普通住宅,南山金城1958,低,0,0,107101902287,398,南山金城一楼带花园，楼幢位置好！_苏州姑苏金阊新城南山金城1958二手房(苏州链家),2019-10-23,4室2厅,137, (共5层),29052
胥江,0,0,普通住宅,万科金品家园,低,1,57.35,107101911957,750,房东诚心出售，万科洋房一楼带花园_苏州姑苏胥江万科金品家园二手房(苏州链家),2019-10-26,4室2厅,280, (共4层),26786
葑门,0,0,普通住宅,杨枝四村,高,0,0,107101921138,258,东环杨枝四村，户型通透，交通便利，实用面积大。_苏州姑苏葑门杨枝四村二手房(苏州链家),2019-10-28,4室2厅,123, (共6层),20976
金阊新城,0,0,普通住宅,宝邻苑,高,0,0,107101921142,215,宝邻苑  满2 中间楼层 采光好 配套齐全 交通便利_苏州姑苏金阊新城宝邻苑二手房(苏州链家),2019-10-28,4室2厅,86.36, (共6层),24896
胥江,3,50.65,普通住宅,万科金品家园,高,0,0,107101921160,645,万科洋房房少有西边户，原始户型结构空间大_苏州姑苏胥江万科金品家园二手房(苏州链家),2019-10-28,4室2厅,192, (共4层),33594
胥江,1,11.42,普通住宅,新康花园,高,0,0,107101921708,330,轻轨沿线 6楼复式 满五年 带独库 拎包入住_苏州姑苏胥江新康花园二手房(苏州链家),2019-10-28,6室2厅,180, (共6层),18334
胥江,1,8.86,普通住宅,友新新村,高,0,0,107101935405,320,友新新村 5楼复式 6个卧室 超大空间 上下加起来二百平_苏州姑苏胥江友新新村二手房(苏州链家),2019-11-01,5室2厅,200, (共5层),16000
胥江,0,0,普通住宅,金帝名园,低,0,0,107101935726,670,联排边户，位置安静！满五唯一！附带地下室和阳光房_苏州姑苏胥江金帝名园二手房(苏州链家),2019-11-02,4室2厅,275.17, (共3层),24349
金阊新城,0,0,普通住宅,富强新苑二区,高,0,0,107101938589,264,富强新苑二区毛坯复式 从未入住 位置佳 诚心出售_苏州姑苏金阊新城富强新苑二区二手房(苏州链家),2019-11-02,4室2厅,188, (共5层),14043
胥江,0,0,普通住宅,三香花园,高,0,0,107101939176,350,房东急售三香路2号线地铁口三香花园精装修跃层复式_苏州姑苏胥江三香花园二手房(苏州链家),2019-11-03,6室3厅,155.18, (共5层),22555
金门,0,0,别墅,寒舍,低,0,0,107101941586,540,寒舍别墅共四层 中间位置 无地下室 诚意出售 有钥匙_苏州姑苏金门寒舍二手房(苏州链家),2019-11-03,4室2厅,196.84, (共1层),27434
齐门,0,0,普通住宅,平齐花苑,高,0,0,107101942273,530,顶层花园 前后大阳台 实用面积大 护城河边 诚心出售_苏州姑苏齐门平齐花苑二手房(苏州链家),2019-11-03,5室3厅,186.61, (共4层),28402
胥江,0,0,普通住宅,梅亭苑,高,0,0,107101942468,192,新上梅亭苑五楼复式、精装4房、业主诚心卖、看房方便_苏州姑苏胥江梅亭苑二手房(苏州链家),2019-11-03,4室2厅,96.15, (共5层),19969
金阊新城,0,0,普通住宅,南山金城1958,低,0,0,107101943817,385,南山金城婚装大四房，装修保养好，诚意出售！_苏州姑苏金阊新城南山金城1958二手房(苏州链家),2019-11-04,4室2厅,131.23, (共6层),29338
平江新城,1,4.03,普通住宅,梅林新苑,高,0,0,107101948379,225,梅林新苑 四室两厅两卫 精装修家电齐全 随时看房_苏州姑苏平江新城梅林新苑二手房(苏州链家),2019-11-05,4室2厅,111.77, (共5层),20131
苏州大学,0,0,普通住宅,新湘苑,高,0,0,107101949331,499,满五年唯一，内外楼梯复式精装修，户型正气采光好！_苏州姑苏苏州大学新湘苑二手房(苏州链家),2019-11-06,5室3厅,175, (共6层),28515
留园西园,0,0,别墅,丽景花苑,低,0,0,107101956219,900,满五唯一   户型正气  拎包入住 精装 交通方便_苏州姑苏留园西园丽景花苑二手房(苏州链家),2019-11-08,4室2厅,289, (共1层),31142
葑门,0,0,普通住宅,现代花园,高,0,0,107101959323,327,现代花园三期顶带阁五室二厅二卫150平出售_苏州姑苏葑门现代花园二手房(苏州链家),2019-11-09,5室2厅,150, (共5层),21800
桃花坞,0,0,普通住宅,仁寿里,低,0,0,107101960673,3000,私宅  古城区   大院子  诚心出售_苏州姑苏桃花坞仁寿里二手房(苏州链家),2019-11-09,5室4厅,435.86, (共1层),68830
胥江,1,44.88,普通住宅,润达新村,高,0,0,107101961704,360,此房满五，复式，精致装修，诚心出售。_苏州姑苏胥江润达新村二手房(苏州链家),2019-11-09,4室1厅,158, (共5层),22785
十全街,0,0,普通住宅,网师巷散盘,低,0,0,107101967109,850,网师园旁 一到三楼叠加 诚心出售_苏州姑苏十全街网师巷散盘二手房(苏州链家),2019-11-11,4室2厅,225, (共4层),37778
石路,0,0,普通住宅,香雪海路3号,低,0,0,107101968204,468,香雪海一楼带院子 带汽车库复式精装五室_苏州姑苏石路香雪海路3号二手房(苏州链家),2019-11-11,5室2厅,144, (共5层),32500
胥江,0,0,普通住宅,胥馨家园,高,0,0,107101971944,375,胥馨家园 4室2厅 375万_苏州姑苏胥江胥馨家园二手房(苏州链家),2019-11-12,4室2厅,162.05, (共4层),23142
平江路,0,0,普通住宅,富乡小区,高,0,0,107101878688,443.5,新上平实小本部   四开间朝南  带40平超大露台_苏州姑苏平江路富乡小区二手房(苏州链家),2019-10-16,4室2厅,190, (共5层),23343
平江新城,0,0,普通住宅,大观花园北区,高,0,0,107101744565,388,大观花园北区，顶复精装，地铁口 都在_苏州姑苏平江新城大观花园北区二手房(苏州链家),2019-09-12,4室2厅,125, (共5层),31040
苏州大学,0,0,普通住宅,锦书清华里,高,0,0,107101749837,465,复式 精装修 复式带晒台 诚心出售_苏州姑苏苏州大学锦书清华里二手房(苏州链家),2019-09-14,4室2厅,120.48, (共5层),38596
平江新城,0,0,普通住宅,梅花新村,高,0,0,107101753476,194,平江新城  顶楼带阁楼  阁楼利用率高 可自由设计装修_苏州姑苏平江新城梅花新村二手房(苏州链家),2019-09-14,4室2厅,140, (共6层),13858
胥江,2,20.77,普通住宅,新康花园,高,0,0,107101763050,315,精装六房，带大露台，阁楼空间大，层高不压抑_苏州姑苏胥江新康花园二手房(苏州链家),2019-09-17,6室1厅,185, (共5层),17028
沧浪新城,0,0,普通住宅,水香六村,高,0,0,107101766531,350,水香六村地理位置很好，设备齐全，地铁500米_苏州姑苏沧浪新城水香六村二手房(苏州链家),2019-09-18,5室3厅,217.4, (共5层),16100
平江新城,0,0,普通住宅,梅花三村,高,0,0,107101766689,259,梅花三村，复式，诚心出售，四房，满5年_苏州姑苏平江新城梅花三村二手房(苏州链家),2019-09-18,4室2厅,129, (共6层),20078
十全街,0,0,普通住宅,唐家巷41号,低,0,0,107101766835,460,干将路唐家巷，一楼带车位，相门地铁站_苏州姑苏十全街唐家巷41号二手房(苏州链家),2019-09-18,4室2厅,131.51, (共4层),34979
苏州大学,2,24.13,普通住宅,新湘苑,高,0,0,107101770201,405,新湘苑，5楼复式，楼上体现在产证里，自住精装_苏州姑苏苏州大学新湘苑二手房(苏州链家),2019-09-19,5室3厅,163, (共5层),24847
平江路,0,0,普通住宅,石板街9号,高,0,0,107101770268,267.8,此房楼层好，位置佳，采光无遮挡，看房方便_苏州姑苏平江路石板街9号二手房(苏州链家),2019-09-19,4室2厅,130.5, (共4层),20522
葑门,0,0,普通住宅,现代花园,高,0,0,107101772123,318,现代花园二期5-2-2五楼复式，内外楼梯_苏州姑苏葑门现代花园二手房(苏州链家),2019-09-20,5室2厅,160.87, (共5层),19768
胥江,1,14.32,普通住宅,劳动路110号,高,0,0,107101775859,300,劳动路110号，老式精装，拎包入住，有汽车库_苏州姑苏胥江劳动路110号二手房(苏州链家),2019-09-21,4室2厅,152, (共5层),19737
桃花坞,0,0,别墅,包衙前,低,0,0,107101794982,660,包衙前，1到4楼别墅，院子，晒台，户型正气得房率好_苏州姑苏桃花坞包衙前二手房(苏州链家),2019-09-26,4室3厅,157.89, (共4层),41802
十全街,0,0,普通住宅,唐家巷41号,低,0,0,107101796622,408,满两年 草桥振华，房东诚心置换出售。交通便利_苏州姑苏十全街唐家巷41号二手房(苏州链家),2019-09-27,4室2厅,103, (共6层),39612
齐门,0,0,普通住宅,政园小区,高,0,0,107101805250,480,4楼大复式 实用面积200+ 全新精装未住人 户型格局好_苏州姑苏齐门政园小区二手房(苏州链家),2019-09-29,4室3厅,188, (共4层),25532
