,area,balconynum,balconysize,category,community,floor,gardennum,gardensize,id,listprice,name,onboarddate,roominfo,size,totalfloor,unitprice,totalfloornum,cname,builtyear,additionalfloor,hasservice,isinnerring,isoldcity,isfamousarea,garage,recognizedsize,isvilla,istopfloor,areaprice,communityprice,houseprice,bottomunitprice,bottomprice
289,平江新城,0,0.0,普通住宅,苏江花园,高,0,0.0,107102361116,256.0,满五唯一，精装修，拎包入住，价格可谈_苏州姑苏平江新城苏江花园二手房(苏州链家),2020-04-08,4室2厅,118.4, (共5层),21622,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,17000,-500.0,-2000.0,14500.0,171.1
290,虎丘,1,8.33,普通住宅,虎阜花园西区,高,0,0.0,107102362015,385.0,大复式，适合三代人居住，精装修，自住。满五年_苏州姑苏虎丘虎阜花园西区二手房(苏州链家),2020-04-09,6室2厅,189.0, (共5层),20371,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,189.0,0.0,0.0,17000,-500.0,-583.5,15916.5,300.82185
293,留园西园,2,12.39,普通住宅,嘉业阳光城,高,0,0.0,107102363596,340.0,采光好，顶带阁，大面积住房，通透全明户型_苏州姑苏留园西园嘉业阳光城二手房(苏州链家),2020-04-09,4室3厅,189.5, (共5层),17942,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,189.0,0.0,0.0,20000,-500.0,-380.5,19119.5,361.35855
295,胥江,0,0.0,普通住宅,梅亭苑,高,0,0.0,107102367757,210.0,四房朝南通透户型适合三代欢居一堂交通发达生活便捷_苏州姑苏胥江梅亭苑二手房(苏州链家),2020-04-10,4室2厅,132.67, (共5层),15829,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,132.0,0.0,0.0,20000,-500.0,-2000.0,17500.0,231.0
296,胥江,0,0.0,普通住宅,胥江路136号,低,0,0.0,107102368984,249.0,护城河畔，近地铁，2000年房龄_苏州姑苏胥江胥江路136号二手房(苏州链家),2020-04-10,4室2厅,117.0, (共4层),21283,4,,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,117.0,0.0,0.0,20000,-2500.0,500.0,18000.0,210.6
297,胥江,0,0.0,普通住宅,广大家园,高,0,0.0,107102369265,270.0,05年小区 广大家园 多层5楼复式_苏州姑苏胥江广大家园二手房(苏州链家),2020-04-10,4室2厅,122.0, (共6层),22132,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,122.0,0.0,0.0,20000,-500.0,-3000.0,16500.0,201.3
300,南门,0,0.0,普通住宅,西二路散盘,高,0,0.0,107102325897,182.0,复式开门做成单户，上下面积均等。_苏州姑苏南门西二路散盘二手房(苏州链家),2020-04-01,5室3厅,85.0, (共5层),21412,5,,2000.0,0.0,0.0,1.0,1.0,0.0,0.0,85.0,0.0,0.0,21000,-2500.0,-2000.0,16500.0,140.25
301,留园西园,0,0.0,普通住宅,冠云花园,高,0,0.0,107102277315,240.0,冠云花园 5室2厅 240万_苏州姑苏留园西园冠云花园二手房(苏州链家),2020-03-21,5室2厅,120.0, (共6层),20000,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,120.0,0.0,0.0,20000,-500.0,-3000.0,16500.0,198.0
305,南门,2,26.76,普通住宅,盘溪新村上沙苑,高,0,0.0,107102282694,298.0,满五唯一，金典复式，采光刺眼，交通便利。_苏州姑苏南门盘溪新村上沙苑二手房(苏州链家),2020-03-22,4室2厅,149.1, (共5层),19987,5,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,149.0,0.0,0.0,21000,-500.0,338.0,20838.0,310.4862
306,沧浪新城,1,6.66,普通住宅,友联二村,高,0,0.0,107102285877,235.0,友联二村 5室2厅 235万_苏州姑苏沧浪新城友联二村二手房(苏州链家),2020-03-23,5室2厅,140.0, (共6层),16786,6,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,17000,-500.0,-1667.0,14833.0,207.662
307,娄门,1,10.45,普通住宅,永林二区,高,0,0.0,107102285903,320.0,永林二区，婚房装修，顶楼复式，楼上楼下一样大_苏州姑苏娄门永林二区二手房(苏州链家),2020-03-23,4室2厅,110.0, (共6层),29091,6,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,110.0,0.0,1.0,21000,-500.0,572.5,21072.5,231.7975
308,平江新城,3,19.71,普通住宅,苏锦一村,高,0,0.0,107102285989,320.0,苏锦一村 顶楼复式 中等装修 看房方便 业主诚心出售_苏州姑苏平江新城苏锦一村二手房(苏州链家),2020-03-23,5室3厅,148.07, (共5层),21612,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,148.0,0.0,1.0,17000,-500.0,-10.599817653812806,16489.400182346188,244.04312269872358
310,留园西园,0,0.0,别墅,嘉业阳光城,低,0,0.0,107102288248,630.0,嘉业阳光城联排别墅230平，院子25平左右，630万_苏州姑苏留园西园嘉业阳光城二手房(苏州链家),2020-03-23,5室3厅,230.0, (共1层),27392,1,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,230.0,1.0,0.0,20000,-500.0,5000.0,24500.0,544.6975
312,胥江,2,32.3,普通住宅,小施家弄22号,高,0,0.0,107102290415,335.0,业主自住精装修四楼复式，前后带大露台 彩光好通透_苏州姑苏胥江小施家弄22号二手房(苏州链家),2020-03-24,4室2厅,147.0, (共4层),22790,4,,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,147.0,0.0,0.0,20000,-2500.0,1615.0,19115.0,280.9905
313,葑门,0,0.0,普通住宅,现代花园,高,0,0.0,107102292004,252.0,现代花园精装复式，4房两卫，家具家电齐全_苏州姑苏葑门现代花园二手房(苏州链家),2020-03-24,4室2厅,101.0, (共5层),24951,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,101.0,0.0,0.0,20000,-500.0,-2000.0,17500.0,176.75
315,南门,1,14.07,普通住宅,南华公寓,高,0,0.0,107102295187,399.0,复式三卫，满五唯一，适合一家人居住，环境好居住舒适_苏州姑苏南门南华公寓二手房(苏州链家),2020-03-25,5室3厅,200.0, (共5层),19950,5,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,200.0,0.0,0.0,21000,-500.0,-296.5,20203.5,404.07
316,虎丘,1,3.64,普通住宅,虎阜花园西区,高,0,0.0,107102295661,243.0,满五唯一税少，精装拎包入住，南北通透，实用面积大_苏州姑苏虎丘虎阜花园西区二手房(苏州链家),2020-03-25,4室2厅,99.0, (共5层),24546,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,17000,-500.0,-818.0,15682.0,155.2518
317,平江新城,1,8.02,普通住宅,官渎花园,高,0,0.0,107102297079,215.0,官渡花园 精装4室 顶复 自住诚意出售_苏州姑苏平江新城官渎花园二手房(苏州链家),2020-03-25,4室2厅,88.52, (共5层),24289,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,88.0,0.0,1.0,17000,-500.0,-550.5363759602353,15949.463624039763,140.3552798915499
323,留园西园,2,33.34,普通住宅,倪家苑,低,0,0.0,107102312545,360.0,倪家苑3楼复式 满5年 独库 好房出售_苏州姑苏留园西园倪家苑二手房(苏州链家),2020-03-29,5室2厅,209.0, (共3层),17225,3,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,209.0,0.0,0.0,20000,-500.0,3167.0,22667.0,473.7403
324,沧浪新城,2,36.89,普通住宅,友联一村,高,0,0.0,107102315984,285.0,新上顶复 价格优惠 看房随时。。。。。。_苏州姑苏沧浪新城友联一村二手房(苏州链家),2020-03-29,4室2厅,128.11, (共6层),22247,6,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,128.0,0.0,1.0,17000,-500.0,-148.4162438529379,16351.583756147062,209.30027207868238
326,金门,0,0.0,普通住宅,银杏苑(姑苏区),高,0,0.0,107102320147,320.0,五室两厅一厨两卫业主诚心出售。。_苏州姑苏金门银杏苑(姑苏区)二手房(苏州链家),2020-03-30,5室2厅,170.0, (共5层),18824,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,170.0,0.0,0.0,20000,-500.0,-2000.0,17500.0,297.5
327,留园西园,0,0.0,别墅,桐邨,低,1,26.12,107102323109,725.0,急售！桐邨1-2楼带花园毛坯，纯叠墅小区，有汽车库_苏州姑苏留园西园桐邨二手房(苏州链家),2020-03-31,5室2厅,290.91, (共1层),24922,1,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,290.0,1.0,0.0,20000,-500.0,7306.0,26806.0,722.65477
328,金阊新城,0,0.0,普通住宅,富强新苑一区,高,0,0.0,107102323474,338.0,富强新苑一区 5室3厅 338万_苏州姑苏金阊新城富强新苑一区二手房(苏州链家),2020-03-31,5室3厅,189.0, (共5层),17884,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,189.0,0.0,0.0,17000,-500.0,-2000.0,14500.0,274.05
329,留园西园,0,0.0,普通住宅,闻钟苑二区,高,0,0.0,107102323964,258.0,顶楼复式，带两个汽车位和一个10平的电动车库，精装修_苏州姑苏留园西园闻钟苑二区二手房(苏州链家),2020-04-01,4室2厅,163.0, (共6层),15829,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,163.0,0.0,1.0,20000,-500.0,-1050.0,18450.0,300.735
331,平江新城,0,0.0,普通住宅,汇翠花园,高,0,0.0,107102193178,338.0,房东诚心售房，看房方便，采光充足_苏州姑苏平江新城汇翠花园二手房(苏州链家),2020-02-25,5室3厅,195.0, (共5层),17334,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,195.0,0.0,0.0,17000,-500.0,-2000.0,14500.0,282.75
334,胥江,0,0.0,普通住宅,梅亭苑,高,0,0.0,107102203656,190.0,梅亭苑5楼复式 看房方便 业主自住，自行车库15平米_苏州姑苏胥江梅亭苑二手房(苏州链家),2020-02-29,4室2厅,102.6, (共5层),18519,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,102.0,0.0,0.0,20000,-500.0,-2000.0,17500.0,178.5
336,平江新城,0,0.0,普通住宅,汇翠花园,高,0,0.0,107102215026,365.0,新上！汇翠复式大五房！30平露台！一家人住的大宅_苏州姑苏平江新城汇翠花园二手房(苏州链家),2020-03-04,5室2厅,195.72, (共5层),18650,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,195.0,0.0,0.0,17000,-500.0,-2000.0,14500.0,282.75
337,金阊新城,0,0.0,普通住宅,富强新苑二区,高,0,0.0,107102220708,292.0,富强新苑二区 4室2厅 292万_苏州姑苏金阊新城富强新苑二区二手房(苏州链家),2020-03-06,4室2厅,154.0, (共5层),18962,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,154.0,0.0,0.0,17000,-500.0,-2000.0,14500.0,223.3
339,平江新城,2,14.3,普通住宅,苏锦一村,高,0,0.0,107102224126,375.0,锦月新居 复式住宅 精装修 4月满两年 业主诚意售房_苏州姑苏平江新城苏锦一村二手房(苏州链家),2020-03-07,5室2厅,183.0, (共5层),20492,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,183.0,0.0,0.0,17000,-500.0,-285.0,16215.0,296.7345
340,石路,1,7.91,普通住宅,红菱花苑,高,0,0.0,107102225508,370.0,红菱花苑5五楼复式。自住装修，附带车位一个。_苏州姑苏石路红菱花苑二手房(苏州链家),2020-03-07,6室3厅,183.0, (共5层),20219,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,183.0,0.0,0.0,20000,-500.0,-604.5,18895.5,345.78765
341,留园西园,2,18.76,普通住宅,嘉业阳光城,高,0,0.0,107102227713,330.0,房子满五、户型正气，采光充足，视野开阔_苏州姑苏留园西园嘉业阳光城二手房(苏州链家),2020-03-08,5室3厅,184.0, (共5层),17935,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,184.0,0.0,0.0,20000,-500.0,-62.0,19438.0,357.6592
344,石路,1,15.22,商住两用,金阊大厦,高,0,0.0,107102241935,300.0,金阊大厦 5室3厅 300万_苏州姑苏石路金阊大厦二手房(苏州链家),2020-03-12,5室3厅,128.0, (共6层),23438,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,128.0,0.0,0.0,20000,-500.0,-1239.0,18261.0,233.7408
345,胥江,1,13.96,普通住宅,新康花园,高,0,0.0,107102244260,288.0,新康花园二期  复式 有独库 有钥匙看房方便_苏州姑苏胥江新康花园二手房(苏州链家),2020-03-13,5室2厅,168.94, (共6层),17048,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,168.0,0.0,0.0,20000,-500.0,-1302.0,18198.0,305.7264
346,金门,0,0.0,别墅,寒舍,低,0,0.0,107102246026,534.6,寒舍 4室2厅 534.6万_苏州姑苏金门寒舍二手房(苏州链家),2020-03-13,4室2厅,202.66, (共3层),26380,3,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,202.0,1.0,0.0,20000,-500.0,5000.0,24500.0,494.9
347,虎丘,0,0.0,普通住宅,虎阜花园西区,高,0,0.0,107102247651,258.5,虎阜花园西区 经典四房 顶带阁 改善住房_苏州姑苏虎丘虎阜花园西区二手房(苏州链家),2020-03-14,4室2厅,120.0, (共5层),21542,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,17000,-500.0,-2000.0,14500.0,174.0
348,胥江,1,12.97,普通住宅,金桥新村,高,0,0.0,107102249959,238.0,金桥新村 满五唯一 带车位 车库  带露台 拎包入住_苏州姑苏胥江金桥新村二手房(苏州链家),2020-03-14,4室2厅,156.0, (共6层),15257,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,156.0,0.0,0.0,20000,-500.0,-1351.5,18148.5,283.1166
349,沧浪新城,2,25.04,普通住宅,福星小区,高,0,0.0,107102251303,350.0,福星小区 5室3厅 350万_苏州姑苏沧浪新城福星小区二手房(苏州链家),2020-03-14,5室3厅,189.26, (共4层),18494,4,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,189.0,0.0,0.0,17000,-500.0,1252.0,17752.0,335.5128
350,胥江,0,0.0,普通住宅,新康花园,高,0,0.0,107102253122,266.0,新康花园 顶楼复式 业主诚心急售_苏州姑苏胥江新康花园二手房(苏州链家),2020-03-15,5室2厅,140.0, (共6层),19000,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,140.0,0.0,1.0,20000,-500.0,-1050.0,18450.0,258.3
351,胥江,0,0.0,普通住宅,锦邻缘,高,0,0.0,107102254358,272.0,新上锦邻缘，五楼带阁楼，四房两厅精装修_苏州姑苏胥江锦邻缘二手房(苏州链家),2020-03-15,4室2厅,99.27, (共5层),27401,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,99.0,0.0,1.0,20000,-500.0,-1973.4814143245696,17526.51858567543,173.51253399818674
353,胥江,1,9.79,普通住宅,梅亭苑,高,0,0.0,107102258072,235.0,得房率高，自行车库15平米，看房方便_苏州姑苏胥江梅亭苑二手房(苏州链家),2020-03-16,4室2厅,102.0, (共5层),23040,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,102.0,0.0,0.0,20000,-500.0,-510.5,18989.5,193.6929
356,留园西园,1,12.0,别墅,丽景花苑,低,1,50.4,107102266423,780.0,古城区独栋别墅自住装修带车库带大院子_苏州姑苏留园西园丽景花苑二手房(苏州链家),2020-03-18,5室3厅,250.0, (共1层),31200,1,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,250.0,1.0,0.0,20000,-500.0,10120.0,29620.0,697.9375
357,胥江,0,0.0,普通住宅,梅亭苑,高,0,0.0,107102271734,200.0,满五不唯一，精装修，户型正气，采光佳。。。_苏州姑苏胥江梅亭苑二手房(苏州链家),2020-03-20,4室2厅,98.0, (共5层),20409,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,98.0,0.0,0.0,20000,-500.0,-2000.0,17500.0,171.5
359,胥江,2,47.83,普通住宅,胥馨家园,高,0,0.0,107102273595,445.8,胥江路 胥馨家园 4楼复 精装五居室 独立自行车库！_苏州姑苏胥江胥馨家园二手房(苏州链家),2020-03-20,5室2厅,216.88, (共4层),20556,4,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,216.0,0.0,0.0,20000,-500.0,2391.4999999999995,21891.5,472.8564
360,娄门,0,0.0,普通住宅,永林新村,低,0,0.0,107102187771,325.0,永林新村 楼层好 房型正  老式精装修_苏州姑苏娄门永林新村二手房(苏州链家),2020-02-22,4室2厅,142.83, (共6层),22755,6,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,142.0,0.0,0.0,21000,-500.0,500.0,21000.0,298.2
362,胥江,1,21.7,普通住宅,万盛花园,高,0,0.0,107102115882,459.0,万盛花园 6室1厅 459万_苏州姑苏胥江万盛花园二手房(苏州链家),2019-12-29,6室1厅,220.16, (共4层),20849,4,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,220.0,0.0,0.0,20000,-500.0,1085.0,20585.0,452.87
364,金门,1,17.05,普通住宅,银泰花园一期,高,0,0.0,107102124461,375.0,干将路 银泰花园 顶楼复式带大车库 可以停放2部车！_苏州姑苏金门银泰花园一期二手房(苏州链家),2020-01-01,5室2厅,192.0, (共5层),19532,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,192.0,0.0,1.0,20000,-500.0,1802.5,21302.5,409.008
365,胥江,3,36.14,普通住宅,泰南路120号,高,0,0.0,107102127133,380.0,此房满五 省税 是房东自住 精装保养好 面积大楼层合适_苏州姑苏胥江泰南路120号二手房(苏州链家),2020-01-02,5室3厅,185.0, (共5层),20541,5,,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,185.0,0.0,0.0,20000,-2500.0,807.0,18307.0,338.6795
366,金门,0,0.0,普通住宅,宝城小区,高,0,0.0,107102127564,328.0,宝城小区 姑苏区 交通便利 配套齐全_苏州姑苏金门宝城小区二手房(苏州链家),2020-01-02,4室2厅,165.0, (共7层),19879,7,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,165.0,0.0,0.0,20000,-500.0,-4000.0,15500.0,255.75
367,苏州大学,2,46.23,普通住宅,东环路1165号,高,0,0.0,107102131801,410.0,东环1号6号线商品房 带城平江 大复式带晒台 含汽车库_苏州姑苏苏州大学东环路1165号二手房(苏州链家),2020-01-03,5室3厅,192.0, (共5层),21355,5,,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,192.0,0.0,0.0,20000,-2500.0,1311.4999999999995,18811.5,361.1808
368,胥江,0,0.0,普通住宅,梅亭苑,高,0,0.0,107102135863,235.0,新上房源 顶带阁 采光充足 房东诚心出售_苏州姑苏胥江梅亭苑二手房(苏州链家),2020-01-04,5室2厅,135.0, (共5层),17408,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,135.0,0.0,0.0,20000,-500.0,-2000.0,17500.0,236.25
369,沧浪新城,3,26.64,普通住宅,长欣苑,高,0,0.0,107102141098,365.0,04年房龄 轻轨2号线 四房大复式 房东诚心出售_苏州姑苏沧浪新城长欣苑二手房(苏州链家),2020-01-06,4室3厅,162.0, (共5层),22531,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,162.0,0.0,0.0,17000,-500.0,332.0,16832.0,272.6784
370,娄门,0,0.0,普通住宅,东城明月,高,0,0.0,107102144371,350.0,东城明月，房东诚意卖，看房提前约。价格沟通好_苏州姑苏娄门东城明月二手房(苏州链家),2020-01-08,4室2厅,156.0, (共5层),22436,5,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,156.0,0.0,0.0,21000,-500.0,-2000.0,18500.0,288.6
372,平江新城,0,0.0,普通住宅,苏江花园,高,0,0.0,107102145489,270.0,仲雅苑边上 苏江花园 5楼带阁楼 满5年 草桥和平实小_苏州姑苏平江新城苏江花园二手房(苏州链家),2020-01-08,4室2厅,129.0, (共5层),20931,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,129.0,0.0,1.0,17000,-500.0,-350.0,16150.0,208.335
373,留园西园,0,0.0,普通住宅,新庄新村,低,0,0.0,107102145551,228.0,新庄新村一楼带院子开门，院子30平方，采光好_苏州姑苏留园西园新庄新村二手房(苏州链家),2020-01-08,4室2厅,97.07, (共4层),23489,4,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,97.0,0.0,0.0,20000,-500.0,500.0,20000.0,194.0
375,南门,1,11.83,普通住宅,南环西路23号,高,0,0.0,107102150902,270.0,好房出售，4号线轻轨，经典装修。_苏州姑苏南门南环西路23号二手房(苏州链家),2020-01-10,4室2厅,157.0, (共5层),17198,5,,2000.0,0.0,0.0,1.0,1.0,0.0,0.0,157.0,0.0,0.0,21000,-2500.0,-408.5,18091.5,284.03655
377,金门,0,0.0,普通住宅,宝城小区,高,0,0.0,107102153206,328.0,出门近轻轨口，前面无遮挡，采光刺眼，性价高_苏州姑苏金门宝城小区二手房(苏州链家),2020-01-11,4室2厅,165.0, (共6层),19879,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,165.0,0.0,0.0,20000,-500.0,-3000.0,16500.0,272.25
379,胥江,0,0.0,普通住宅,奥林花园,高,0,0.0,107102155083,375.0,奥林花园，精装5楼复式，自住，看房方便，带独库！_苏州姑苏胥江奥林花园二手房(苏州链家),2020-01-11,5室3厅,220.0, (共5层),17046,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,220.0,0.0,0.0,20000,-500.0,-2000.0,17500.0,385.0
380,胥江,0,0.0,普通住宅,三香花园,高,0,0.0,107102158318,360.0,三香广场旁 三香花园复式 带大露台 独库 自住装修_苏州姑苏胥江三香花园二手房(苏州链家),2020-01-13,6室3厅,155.68, (共5层),23125,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,155.0,0.0,0.0,20000,-500.0,-2000.0,17500.0,271.25
381,胥江,1,12.28,普通住宅,胥馨家园,高,0,0.0,107102158325,430.0,轻轨旁 四楼复式 带南晒台 采光好 有钥匙 随时看房_苏州姑苏胥江胥馨家园二手房(苏州链家),2020-01-13,5室3厅,235.0, (共4层),18298,4,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,235.0,0.0,0.0,20000,-500.0,614.0,20114.0,472.679
383,金门,2,13.64,普通住宅,金之枫花园,高,0,0.0,107102158334,355.0,金之枫花园复式 自住装修 带大晒台 独库 看房方便_苏州姑苏金门金之枫花园二手房(苏州链家),2020-01-13,5室3厅,175.5, (共6层),20228,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,175.0,0.0,0.0,20000,-500.0,-1318.0,18182.0,318.185
384,胥江,0,0.0,普通住宅,华泰家园,低,0,0.0,107102158368,448.0,劳动路地铁2号线，护城河旁，华泰家园 有汽车库另_苏州姑苏胥江华泰家园二手房(苏州链家),2020-01-13,4室2厅,176.0, (共5层),25455,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,176.0,0.0,0.0,20000,-500.0,500.0,20000.0,352.0
385,留园西园,0,0.0,普通住宅,新庄二村,高,0,0.0,107102158399,285.0,一梯一户，楼上楼下分开，相当于两家。_苏州姑苏留园西园新庄二村二手房(苏州链家),2020-01-13,5室3厅,200.0, (共6层),14250,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,200.0,0.0,0.0,20000,-500.0,-3000.0,16500.0,330.0
387,金门,3,25.58,普通住宅,彩香一村三区,高,0,0.0,107102161785,270.0,视野好 利用空间充足 诚心出售 可塑造性高_苏州姑苏金门彩香一村三区二手房(苏州链家),2020-01-14,4室2厅,160.62, (共5层),16810,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,160.0,0.0,0.0,20000,-500.0,279.0,19779.0,316.464
389,留园西园,1,5.26,普通住宅,玫瑰苑(姑苏区),高,0,0.0,107102177850,248.0,视野开阔采光充足，配套设施齐全，交通便利，得房率高_苏州姑苏留园西园玫瑰苑(姑苏区)二手房(苏州链家),2020-02-12,4室3厅,91.7, (共5层),27045,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,91.0,0.0,0.0,20000,-500.0,-737.0,18763.0,170.7433
390,南门,1,10.96,普通住宅,人民路222号,高,0,0.0,107102105466,292.0,人民路222号精装复式  交通便利房东诚心 大阳台大露台_苏州姑苏南门人民路222号二手房(苏州链家),2019-12-25,5室3厅,174.92, (共5层),16694,5,,2000.0,0.0,0.0,1.0,1.0,0.0,0.0,174.0,0.0,0.0,21000,-2500.0,-452.0,18048.0,314.0352
391,胥江,2,16.84,普通住宅,姑香苑,高,0,0.0,107102037573,218.0,象牙新村旁姑香苑 复式西边全明户型 带独立大车库_苏州姑苏胥江姑香苑二手房(苏州链家),2019-12-03,4室2厅,125.0, (共6层),17440,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,125.0,0.0,0.0,20000,-500.0,-1158.0,18342.0,229.275
392,金阊新城,0,0.0,普通住宅,富强新苑一区,高,0,0.0,107102038263,327.0,顶带阁，面积大，采光好，楼间距大_苏州姑苏金阊新城富强新苑一区二手房(苏州链家),2019-12-03,5室2厅,187.0, (共5层),17487,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,187.0,0.0,0.0,17000,-500.0,-2000.0,14500.0,271.15
393,胥江,1,6.93,普通住宅,桐馨苑,高,0,0.0,107102040497,232.0,【贝壳精选】 满五唯一 地铁出口 配套齐全_苏州姑苏胥江桐馨苑二手房(苏州链家),2019-12-04,4室2厅,100.0, (共6层),23200,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,20000,-500.0,-1653.5,17846.5,178.465
394,金门,0,0.0,普通住宅,东沁苑,高,0,0.0,107102041769,245.0,此房采光好，顶楼复式，精装修，带一个自行车库。_苏州姑苏金门东沁苑二手房(苏州链家),2019-12-04,4室2厅,133.86, (共6层),18303,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,133.0,0.0,1.0,20000,-500.0,-2937.35992828328,16562.64007171672,220.2831129538324
395,金门,0,0.0,普通住宅,张家浜,高,0,0.0,107102053183,185.0,双教育地铁姑苏区张家浜、、、、_苏州姑苏金门张家浜二手房(苏州链家),2019-12-08,4室2厅,67.44, (共6层),27432,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,67.0,0.0,0.0,20000,-500.0,-3000.0,16500.0,110.55
396,沧浪新城,2,21.58,普通住宅,长欣苑,高,0,0.0,107102054183,335.0,长欣苑04年商品房，顶楼复式，地铁口，交通便利！_苏州姑苏沧浪新城长欣苑二手房(苏州链家),2019-12-08,5室2厅,162.2, (共5层),20654,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,162.0,0.0,1.0,17000,-500.0,89.17262638717602,16589.172626387175,268.74459654747227
399,胥江,3,53.12,别墅,景运家园,低,1,79.72,107102057614,780.0,联排别墅边户，交通方便，采光充足，配套设施齐全_苏州姑苏胥江景运家园二手房(苏州链家),2019-12-09,5室3厅,261.98, (共3层),29774,3,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,261.0,1.0,0.0,20000,-500.0,13642.0,33142.0,804.3228909
400,葑门,1,3.99,普通住宅,现代花园,高,0,0.0,107102058294,197.9,现代花园老精装复式，采光无遮挡，业主诚意出售。_苏州姑苏葑门现代花园二手房(苏州链家),2019-12-09,4室2厅,101.0, (共6层),19595,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,101.0,0.0,0.0,20000,-500.0,-1800.5,17699.5,178.76495
401,留园西园,2,17.85,普通住宅,嘉业阳光城,高,0,0.0,107102058960,390.0,嘉业阳光城 4室2厅 390万_苏州姑苏留园西园嘉业阳光城二手房(苏州链家),2019-12-09,4室2厅,186.0, (共5层),20968,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,186.0,0.0,0.0,20000,-500.0,-107.5,19392.5,360.7005
